"BehaviorSpace results (NetLogo 6.0)"
"untrust_reputation_jt_core_gp_var.nlogo"
"gp_var_2ndconfig_SW_10%discoverers_10nodes_50%attackers"
"01/11/2018 12:23:55:809 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","1","2","3","4"
"rankP","0.2","0.2","0.2","0.2"
"_is-debug","false","false","false","false"
"_network_type","""small-world""","""small-world""","""small-world""","""small-world"""
"network_coverage_for_attack","0.2","0.2","0.2","0.2"
"_log","false","false","false","false"
"_nodes","10","10","10","10"
"number_attacker","5","5","5","5"
"discoverer_turtles","1","1","1","1"
"[reporter]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
"[final]","0","0","0","0"
"[min]","0","0","0","0"
"[max]","0.9090909090909091","0","0","0"
"[mean]","9.081827263645445E-4",,,
"[steps]","1000","1000","1000","1000"

"[all run data]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
,"0.9090909090909091","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
,"0","0","0","0"
